musical,song,text
A Little Night Music,Perpetual Anticipation,"Perpetual anticipation's a delicate art,"
A Little Night Music,Perpetual Anticipation,"Aching to start,"
A Little Night Music,Perpetual Anticipation,Keeping control
A Little Night Music,Perpetual Anticipation,While falling apart.
A Little Night Music,Perpetual Anticipation,Perpetual anticipation is good for the soul
A Little Night Music,Perpetual Anticipation,But it's bad for the heart.
A Little Night Music,Perpetual Anticipation,Perpetual anticipation is good for the soul
A Little Night Music,Perpetual Anticipation,But it's bad for the heart.
A Little Night Music,Perpetual Anticipation,"It's very good, though, to learn to wait."
A Little Night Music,Perpetual Anticipation,"Perpetual anticipation's a delicate art,"
A Little Night Music,Perpetual Anticipation,Keeping control
A Little Night Music,Perpetual Anticipation,While falling apart.
A Little Night Music,Send in the Clowns,Perpetual anticipation is bad for the heart.
A Little Night Music,Send in the Clowns,Isn't it rich?
A Little Night Music,Send in the Clowns,Are we a pair?
A Little Night Music,Send in the Clowns,"Me here at last on the ground,"
A Little Night Music,Send in the Clowns,You in mid-air.
A Little Night Music,Send in the Clowns,Send in the clowns.
A Little Night Music,Send in the Clowns,Isn't it bliss?
A Little Night Music,Send in the Clowns,Don't you approve?
A Little Night Music,Send in the Clowns,"One who keeps tearing around,"
A Little Night Music,Send in the Clowns,One who can't move.
A Little Night Music,Send in the Clowns,Where are the clowns?
A Little Night Music,Send in the Clowns,Send in the clowns.
A Little Night Music,Send in the Clowns,"Just when I'd stopped opening doors,"
A Little Night Music,Send in the Clowns,"Finally knowing the one that I wanted was yours,"
A Little Night Music,Send in the Clowns,"Making my entrance again with my usual flair,"
A Little Night Music,Send in the Clowns,"Sure of my lines,"
A Little Night Music,Send in the Clowns,No one is there.
A Little Night Music,Send in the Clowns,Don't you love farce?
A Little Night Music,Send in the Clowns,"My fault, I fear."
A Little Night Music,Send in the Clowns,I thought that you'd want what I want--
A Little Night Music,Send in the Clowns,"Sorry, my dear."
A Little Night Music,Send in the Clowns,But where are the clowns?
A Little Night Music,Send in the Clowns,"Quick, send in the clowns."
A Little Night Music,Send in the Clowns,"Don't bother, they're here."
A Little Night Music,Send in the Clowns,Isn't it rich?
A Little Night Music,Send in the Clowns,Isn't it queer?
A Little Night Music,Send in the Clowns,Losing my timing this late
A Little Night Music,Send in the Clowns,In my career?
A Little Night Music,Send in the Clowns,And where are the clowns?
A Little Night Music,Send in the Clowns,There ought to be clowns.
A Little Night Music,The Miller's Son,"Well, maybe next year."
A Little Night Music,The Miller's Son,"I shall marry the miller's son,"
A Little Night Music,The Miller's Son,Pin my hat on a nice piece of property.
A Little Night Music,The Miller's Son,"Friday nights, for a bit of fun,"
A Little Night Music,The Miller's Son,We'll go dancing.
A Little Night Music,The Miller's Son,Meanwhile...
A Little Night Music,The Miller's Son,It's a wink and a wiggle and a giggle in the grass
A Little Night Music,The Miller's Son,"And I'll trip the light fandango,"
A Little Night Music,The Miller's Son,A pinch and a diddle in the middle of what passes by.
A Little Night Music,The Miller's Son,It's a very short road
A Little Night Music,The Miller's Son,From the pinch and the punch
A Little Night Music,The Miller's Son,To the paunch and the pouch
A Little Night Music,The Miller's Son,And the pension.
A Little Night Music,The Miller's Son,It's a very short road
A Little Night Music,The Miller's Son,To the ten thousandth lunch
A Little Night Music,The Miller's Son,And the belch and the grouch
A Little Night Music,The Miller's Son,And the sigh.
A Little Night Music,The Miller's Son,"In the meanwhile,"
A Little Night Music,The Miller's Son,There are mouths to be kissed
A Little Night Music,The Miller's Son,"Before mouths to be fed,"
A Little Night Music,The Miller's Son,And a lot in between
A Little Night Music,The Miller's Son,In the meanwhile.
A Little Night Music,The Miller's Son,And a girl ought to celebrate what passes by.
A Little Night Music,The Miller's Son,"Or I shall marry the businessman,"
A Little Night Music,The Miller's Son,Five fat babies and lots of security.
A Little Night Music,The Miller's Son,"Friday nights, if we think we can,"
A Little Night Music,The Miller's Son,We'll go dancing.
A Little Night Music,The Miller's Son,Meanwhile...
A Little Night Music,The Miller's Son,It's a push and a fumble and a tumble in the sheets
A Little Night Music,The Miller's Son,"And I'll foot the highland fancy,"
A Little Night Music,The Miller's Son,A dip in the butter and a flutter with what meets my eye.
A Little Night Music,The Miller's Son,It's a very short fetch
A Little Night Music,The Miller's Son,From the push and the whoop
A Little Night Music,The Miller's Son,To the squint and the stoop
A Little Night Music,The Miller's Son,And the mumble.
A Little Night Music,The Miller's Son,It's not much of a stretch
A Little Night Music,The Miller's Son,To the cribs and the croup
A Little Night Music,The Miller's Son,And the bosoms that droop
A Little Night Music,The Miller's Son,And go dry.
A Little Night Music,The Miller's Son,"In the meanwhile,"
A Little Night Music,The Miller's Son,There are mouths to be kissed
A Little Night Music,The Miller's Son,"Before mouths to be fed,"
A Little Night Music,The Miller's Son,And there's many a tryst
A Little Night Music,The Miller's Son,And there's many a bed
A Little Night Music,The Miller's Son,To be sampled and seen
A Little Night Music,The Miller's Son,In the meanwhile.
A Little Night Music,The Miller's Son,And a girl has to celebrate what passes by.
A Little Night Music,The Miller's Son,"Or I shall marry the Prince of Wales,"
A Little Night Music,The Miller's Son,Pearls and servants and dressing for festivals.
A Little Night Music,The Miller's Son,"Friday nights, with him all in tails,"
A Little Night Music,The Miller's Son,We'll have dancing.
A Little Night Music,The Miller's Son,Meanwhile...
A Little Night Music,The Miller's Son,It's a rip in the bustle and a rustle in the hay
A Little Night Music,The Miller's Son,"And I'll pitch the quick fantastic,"
A Little Night Music,The Miller's Son,With flings of confetti and my petticoats away up high.
A Little Night Music,The Miller's Son,It's a very short way
A Little Night Music,The Miller's Son,From the fling that's for fun
A Little Night Music,The Miller's Son,To the thigh pressing un-
A Little Night Music,The Miller's Son,Der the table.
A Little Night Music,The Miller's Son,It's a very short day
A Little Night Music,The Miller's Son,Till you're stuck with just one
A Little Night Music,The Miller's Son,Or it has to be done
A Little Night Music,The Miller's Son,On the sly.
A Little Night Music,The Miller's Son,"In the meanwhile,"
A Little Night Music,The Miller's Son,There are mouths to be kissed
A Little Night Music,The Miller's Son,"Before mouths to be fed,"
A Little Night Music,The Miller's Son,And there's many a tryst
A Little Night Music,The Miller's Son,"And there's many a bed,"
A Little Night Music,The Miller's Son,There's a lot I'll have missed
A Little Night Music,The Miller's Son,But I'll not have been dead
A Little Night Music,The Miller's Son,When I die!
A Little Night Music,The Miller's Son,And a person should celebrate everything
A Little Night Music,The Miller's Son,Passing by.
A Little Night Music,Finale,And I shall marry the miller's son...
A Little Night Music,Finale,Isn't it rich?
A Little Night Music,Finale,Are we a pair?
A Little Night Music,Finale,You here at last on the ground.
A Little Night Music,Finale,You in mid-air.
A Little Night Music,Finale,Was that a farce?
A Little Night Music,Finale,"My fault, I fear."
A Little Night Music,Finale,Me as a merry-go-round.
A Little Night Music,Finale,Me as King Lear.
A Little Night Music,Finale,Make way for the clowns.
A Little Night Music,Finale,Applause for the clowns.
A Little Night Music,Finale,They're finally here.
