musical,song,text
Follies,I'm Still Here,When you've been through Herbert and J. Edgar Hoover
Follies,I'm Still Here,Anything else is a laugh
Follies,I'm Still Here,I've been through Reno
Follies,I'm Still Here,I've been through Beverly Hills
Follies,I'm Still Here,And I'm here
Follies,I'm Still Here,Reefers and vino
Follies,I'm Still Here,"Rest cures, religion and pills"
Follies,I'm Still Here,But I'm here
Follies,I'm Still Here,Been called a pinko
Follies,I'm Still Here,Commie tool
Follies,I'm Still Here,Got through it stinko
Follies,I'm Still Here,By my pool
Follies,I'm Still Here,I should've gone to an acting school
Follies,I'm Still Here,That seems clear
Follies,I'm Still Here,"Still, someone said, ""She's sincere"""
Follies,I'm Still Here,So I'm here
Follies,I'm Still Here,Black sable one day
Follies,I'm Still Here,Next day it goes into hock
Follies,I'm Still Here,But I'm here
Follies,I'm Still Here,Top billing Monday
Follies,I'm Still Here,Tuesday you're touring in stock
Follies,I'm Still Here,But I'm here
Follies,I'm Still Here,First you're another
Follies,I'm Still Here,Sloe-eyed vamp
Follies,I'm Still Here,Then someone's mother
Follies,I'm Still Here,Then you're camp
Follies,I'm Still Here,Then you career
Follies,I'm Still Here,From career to career
Follies,I'm Still Here,I'm almost through my memoirs
Follies,I'm Still Here,And I'm here
Follies,I'm Still Here,"I've gotten through, ""Hey, lady, aren't you whoozis?"
Follies,I'm Still Here,"Wow, what a looker you were"""
Follies,I'm Still Here,"Or, better yet, ""Sorry, I thought you were whoozis"
Follies,I'm Still Here,"What ever happened to her?"""
Follies,I'm Still Here,Good times and bum times
Follies,I'm Still Here,"I've seen 'em all and, my dear"
Follies,I'm Still Here,I'm still here
Follies,I'm Still Here,Plush velvet sometimes
Follies,I'm Still Here,Sometimes just pretzels and beer
Follies,I'm Still Here,But I'm here
Follies,I'm Still Here,I've run the gamut
Follies,I'm Still Here,A to Z
Follies,I'm Still Here,Three cheers and dammit
Follies,I'm Still Here,C'est la vie
Follies,I'm Still Here,I got through all of last year
Follies,I'm Still Here,And I'm here
Follies,I'm Still Here,"Lord knows, at least I've been there"
Follies,I'm Still Here,And I'm here!
Follies,I'm Still Here,Look who's here!
Follies,I'm Still Here,I'm still here!
Follies,Too Many Mornings,Too many mornings
Follies,Too Many Mornings,Waking and pretending I reach for you
Follies,Too Many Mornings,Thousands of mornings
Follies,Too Many Mornings,Dreaming of my girl
Follies,Too Many Mornings,All that time wasted
Follies,Too Many Mornings,Merely passing through
Follies,Too Many Mornings,Time I could have spent
Follies,Too Many Mornings,So content
Follies,Too Many Mornings,Wasting time with you
Follies,Too Many Mornings,Too many mornings
Follies,Too Many Mornings,Wishing that the room might be filled with you
Follies,Too Many Mornings,Morning to morning
Follies,Too Many Mornings,Turning into days...
Follies,Too Many Mornings,All the days
Follies,Too Many Mornings,That I thought would never end
Follies,Too Many Mornings,All the nights
Follies,Too Many Mornings,With another day to spend
Follies,Too Many Mornings,All those times
Follies,Too Many Mornings,I'd look up to see
Follies,Too Many Mornings,Sally standing at the door
Follies,Too Many Mornings,Sally moving to the bed
Follies,Too Many Mornings,Sally resting in my arms
Follies,Too Many Mornings,With her head against my head
Follies,Too Many Mornings,How I planned
Follies,Too Many Mornings,What I'd wear tonight and
Follies,Too Many Mornings,When should I get here
Follies,Too Many Mornings,How should I find you
Follies,Too Many Mornings,Where I'd stand
Follies,Too Many Mornings,What I'd say in case you didn't remember
Follies,Too Many Mornings,How I'd remind you—
Follies,Too Many Mornings,You remembered
Follies,Too Many Mornings,And my fears were wrong!
Follies,Too Many Mornings,Was it ever real?
Follies,Too Many Mornings,Did I ever love you this much?
Follies,Too Many Mornings,Did we ever feel
Follies,Too Many Mornings,So happy then?
Follies,Too Many Mornings,It was always real...
Follies,Too Many Mornings,I should have worn green...
Follies,Too Many Mornings,And I've always loved you this much...
Follies,Too Many Mornings,I wore green the last time...
Follies,Too Many Mornings,We can always feel this happy...
