Musical,Song,Text
Into the Woods,"Hello, Little Girl",The sun won't set for hours
Into the Woods,"Hello, Little Girl",Take your time
Into the Woods,"Hello, Little Girl",Mother said
Into the Woods,"Hello, Little Girl","""Straight ahead,"""
Into the Woods,"Hello, Little Girl",Not to delay
Into the Woods,"Hello, Little Girl",Or be misled
Into the Woods,"Hello, Little Girl","But slow, little girl"
Into the Woods,"Hello, Little Girl",Hark! And hush-
Into the Woods,"Hello, Little Girl",The birds are singing sweetly
Into the Woods,"Hello, Little Girl",You'll miss the birds completely
Into the Woods,"Hello, Little Girl",You're traveling so fleetly
Into the Woods,"Hello, Little Girl",Grandmother first
Into the Woods,"Hello, Little Girl",Then Miss Plump...
Into the Woods,"Hello, Little Girl",What a delectable couple:
Into the Woods,"Hello, Little Girl",Utter perfection-
Into the Woods,"Hello, Little Girl","One brittle, one supple-"
Into the Woods,"Hello, Little Girl","One moment, my dear-!"
Into the Woods,"Hello, Little Girl",Mother said
Into the Woods,"Hello, Little Girl","""Come what may"
Into the Woods,"Hello, Little Girl",Follow the path
Into the Woods,"Hello, Little Girl","And never stray."""
Into the Woods,"Hello, Little Girl","Just so, little girl-"
Into the Woods,"Hello, Little Girl",Any path
Into the Woods,"Hello, Little Girl",So many worth exploring
Into the Woods,"Hello, Little Girl",Just one would be so boring
Into the Woods,"Hello, Little Girl",And look what you're ignoring...
Into the Woods,"Hello, Little Girl",Think of those crisp
Into the Woods,"Hello, Little Girl",Aging bones
Into the Woods,"Hello, Little Girl",Then something fresh on the palate
Into the Woods,"Hello, Little Girl",Think of that scrumptious carnality
Into the Woods,"Hello, Little Girl",Twice in one day-!
Into the Woods,"Hello, Little Girl",There's no possible way
Into the Woods,"Hello, Little Girl",To describe what you feel
Into the Woods,"Hello, Little Girl",When you're talking to your meal!
Into the Woods,"Hello, Little Girl",Mother said
Into the Woods,"Hello, Little Girl",Not to stray
Into the Woods,"Hello, Little Girl","Still, I suppose"
Into the Woods,"Hello, Little Girl",A small delay...
Into the Woods,"Hello, Little Girl",Granny might like
Into the Woods,"Hello, Little Girl",A fresh bouquet...
Into the Woods,"Hello, Little Girl","Goodbye, Mr. Wolf"
Into the Woods,"Hello, Little Girl","Goodbye, little girl"
Into the Woods,"Hello, Little Girl",And hello...
Into the Woods,"Hello, Little Girl",Awooo!
Into the Woods,I Guess This Is Goodbye,"I guess this is goodbye, old pal"
Into the Woods,I Guess This Is Goodbye,You've been a perfect friend
Into the Woods,I Guess This Is Goodbye,"I hate to see us part, old pal"
Into the Woods,I Guess This Is Goodbye,Someday I'll buy you back
Into the Woods,I Guess This Is Goodbye,I'll see you soon again
Into the Woods,I Guess This Is Goodbye,I hope that when I do
Into the Woods,I Guess This Is Goodbye,It won't be on a plate
Into the Woods,I Guess This Is Goodbye,Take the cow and go home!
Into the Woods,I Guess This Is Goodbye,I was trying to be helpful
Into the Woods,I Guess This Is Goodbye,Magic beans! We've no reason to believe they're magic. Are we going to dispel this curse through deceit?
Into the Woods,I Guess This Is Goodbye,No one would have given him more for that creature.We did him a favor. Least now they'll have some food
Into the Woods,I Guess This Is Goodbye,Five beans!
Into the Woods,Maybe They're Magic,If you know
Into the Woods,Maybe They're Magic,What you want
Into the Woods,Maybe They're Magic,Then you go
Into the Woods,Maybe They're Magic,And you find it
Into the Woods,Maybe They're Magic,And you get it-
Into the Woods,Maybe They're Magic,Home
Into the Woods,Maybe They're Magic,Do we want a child or not?
Into the Woods,Maybe They're Magic,-And you give
Into the Woods,Maybe They're Magic,And you take
Into the Woods,Maybe They're Magic,And you bid
Into the Woods,Maybe They're Magic,And you bargain
Into the Woods,Maybe They're Magic,Or you live to regret it
Into the Woods,Maybe They're Magic,Will you please go home?
Into the Woods,Maybe They're Magic,There are rights and wrongs
Into the Woods,Maybe They're Magic,And in-betweens-
Into the Woods,Maybe They're Magic,No one waits
Into the Woods,Maybe They're Magic,When fortune intervenes
Into the Woods,Maybe They're Magic,And maybe they're really magic
Into the Woods,Maybe They're Magic,Who knows?
Into the Woods,Maybe They're Magic,Why you do
Into the Woods,Maybe They're Magic,What you do
Into the Woods,Maybe They're Magic,That's the point
Into the Woods,Maybe They're Magic,All the rest of it
Into the Woods,Maybe They're Magic,Is chatter
Into the Woods,Maybe They're Magic,"Look at her, she's crying"
Into the Woods,Maybe They're Magic,If the thing you do
Into the Woods,Maybe They're Magic,Is pure in intent
Into the Woods,Maybe They're Magic,If it's meant
Into the Woods,Maybe They're Magic,And it's just a little bent
Into the Woods,Maybe They're Magic,Does it matter?
Into the Woods,Maybe They're Magic,Yes
Into the Woods,Maybe They're Magic,"No, what matters is that"
Into the Woods,Maybe They're Magic,Everyone tells tiny lies-
Into the Woods,Maybe They're Magic,"What's important, really, is the size"
Into the Woods,Maybe They're Magic,What?
Into the Woods,Maybe They're Magic,Only three more tries
Into the Woods,Maybe They're Magic,And we'll have our prize
Into the Woods,Maybe They're Magic,When the end's in sight
Into the Woods,Maybe They're Magic,You'll realize:
Into the Woods,Maybe They're Magic,If the end is right
Into the Woods,Maybe They're Magic,It justifies
Into the Woods,Maybe They're Magic,The beans!
Into the Woods,I Know Things Now,Mother said
Into the Woods,I Know Things Now,"""Straight ahead"""
Into the Woods,I Know Things Now,Not to delay
Into the Woods,I Know Things Now,Or be misled
Into the Woods,I Know Things Now,I should have heeded
Into the Woods,I Know Things Now,Her advice...
Into the Woods,I Know Things Now,But he seemed so nice
Into the Woods,I Know Things Now,And he showed me things
Into the Woods,I Know Things Now,Many beautiful things
Into the Woods,I Know Things Now,That I hadn't thought to explore
Into the Woods,I Know Things Now,They were off my path
Into the Woods,I Know Things Now,So I never had dared
Into the Woods,I Know Things Now,I had been so careful
Into the Woods,I Know Things Now,I never had cared
Into the Woods,I Know Things Now,And he made me feel excited-
Into the Woods,I Know Things Now,"Well, excited and scared"
Into the Woods,I Know Things Now,"When he said, ""Come in!"""
Into the Woods,I Know Things Now,With that sickening grin
Into the Woods,I Know Things Now,How could I know what was in store?
Into the Woods,I Know Things Now,Once his teeth were bared
Into the Woods,I Know Things Now,"Though, I really got scared-"
Into the Woods,I Know Things Now,"Well, excited and scared"
Into the Woods,I Know Things Now,But he drew me close
Into the Woods,I Know Things Now,And he swallowed me down
Into the Woods,I Know Things Now,"Down a dark, slimy path"
Into the Woods,I Know Things Now,Where lie secrets that I never want to know
Into the Woods,I Know Things Now,And when everything familiar
Into the Woods,I Know Things Now,Seemed to disappear forever
Into the Woods,I Know Things Now,At the end of the path
Into the Woods,I Know Things Now,Was Granny once again
Into the Woods,I Know Things Now,So we wait in the dark
Into the Woods,I Know Things Now,Until someone sets us free
Into the Woods,I Know Things Now,And we're brought into the light
Into the Woods,I Know Things Now,And we're back at the start
Into the Woods,I Know Things Now,And I know things now
Into the Woods,I Know Things Now,Many valuable things
Into the Woods,I Know Things Now,That I hadn't known before:
Into the Woods,I Know Things Now,Do not put your faith
Into the Woods,I Know Things Now,In a cape and a hood
Into the Woods,I Know Things Now,They will not protect you
Into the Woods,I Know Things Now,The way that they should
Into the Woods,I Know Things Now,And take extra care with strangers-
Into the Woods,I Know Things Now,Even flowers have their dangers
Into the Woods,I Know Things Now,And though scary is exciting
Into the Woods,I Know Things Now,Nice is different than good
Into the Woods,I Know Things Now,Now I know:
Into the Woods,I Know Things Now,Don't be scared
Into the Woods,I Know Things Now,Granny is right
Into the Woods,I Know Things Now,Just be prepared
Into the Woods,I Know Things Now,Isn't it nice to know a lot?
Into the Woods,I Know Things Now,And a little bit not...
Into the Woods,A Very Nice Prince,"Now the Prince, what was he like?"
Into the Woods,A Very Nice Prince,He's a very nice Prince
Into the Woods,A Very Nice Prince,And-?
Into the Woods,A Very Nice Prince,And-
Into the Woods,A Very Nice Prince,It's a very nice ball
Into the Woods,A Very Nice Prince,And-?
Into the Woods,A Very Nice Prince,And-
Into the Woods,A Very Nice Prince,"When I entered, they trumpeted"
Into the Woods,A Very Nice Prince,And-?
Into the Woods,A Very Nice Prince,The Prince-?
Into the Woods,A Very Nice Prince,"Oh, the Prince..."
Into the Woods,A Very Nice Prince,"Yes, the Prince!"
Into the Woods,A Very Nice Prince,"Well, he's tall"
Into the Woods,A Very Nice Prince,Is that all?
Into the Woods,A Very Nice Prince,Did you dance?
Into the Woods,A Very Nice Prince,Is he charming? They say that he's charming
Into the Woods,A Very Nice Prince,We did nothing but dance
Into the Woods,A Very Nice Prince,Yes-? And-?
Into the Woods,A Very Nice Prince,And it made a nice change
Into the Woods,A Very Nice Prince,"No, the Prince!"
Into the Woods,A Very Nice Prince,"Oh, the Prince..."
Into the Woods,A Very Nice Prince,"Yes, the Prince"
Into the Woods,A Very Nice Prince,"He has charm for a Prince, I guess..."
Into the Woods,A Very Nice Prince,Guess?
Into the Woods,A Very Nice Prince,I don't meet a wide range...
Into the Woods,A Very Nice Prince,And it's all very strange...
Into the Woods,A Very Nice Prince,Are you to return to the Festival tomorrow eve?
Into the Woods,A Very Nice Prince,"Uh, perhaps"
Into the Woods,A Very Nice Prince,"Perhaps? Oh, to be pursued by a Prince. All that pursues me is tomorrow's bread"
Into the Woods,A Very Nice Prince,What I wouldn't give to be in your shoes
Into the Woods,A Very Nice Prince,Will you look over there
Into the Woods,A Very Nice Prince,An enormous vine growing next to that little cottage!
Into the Woods,A Very Nice Prince,... I mean slippers
Into the Woods,A Very Nice Prince,It looks like a giant beanstalk rising into the sky
Into the Woods,A Very Nice Prince,As pure as gold?
Into the Woods,A Very Nice Prince,I must get home!
Into the Woods,A Very Nice Prince,Wait!
Into the Woods,A Very Nice Prince,I need your shoes!
Into the Woods,A Very Nice Prince,Hey!
Into the Woods,A Very Nice Prince,Come back here!
Into the Woods,First Midnight,One midnight gone...
Into the Woods,First Midnight,No knot unties itself...
Into the Woods,First Midnight,Sometimes the things you most wish for are not to be touched...
Into the Woods,First Midnight,"The harder to get, the better to have..."
Into the Woods,First Midnight,Agreed?
Into the Woods,First Midnight,Agreed
Into the Woods,First Midnight,Never wear mauve at a ball...
Into the Woods,First Midnight,Or pink...
Into the Woods,First Midnight,Or open your mouth...
Into the Woods,First Midnight,The difference between a cow and a bean
Into the Woods,First Midnight,Is a bean can begin an adventure...
Into the Woods,First Midnight,Slotted spoons don't hold much soup...
Into the Woods,First Midnight,"The prettier the flower, the farther from the path..."
Into the Woods,First Midnight,"The closer to the family, the closer to the wine..."
Into the Woods,First Midnight,Ahhh...
Into the Woods,First Midnight,One midnight gone!...
Into the Woods,First Midnight,The mouth of a wolf's not the end of the world...
Into the Woods,First Midnight,"A servant is not just a dog, to a Prince..."
Into the Woods,First Midnight,Opportunity is not a lengthy visitor...
Into the Woods,First Midnight,You may know what you need
Into the Woods,First Midnight,But to get what you want
Into the Woods,First Midnight,Better see that you keep what you have
Into the Woods,First Midnight,One midnight gone...
Into the Woods,First Midnight,"(The following lines overlap, or are spoken simultaneously)"
Into the Woods,First Midnight,Sometimes the things you most wish for are not to be touched...
Into the Woods,First Midnight,"The harder to get, the better to have..."
Into the Woods,First Midnight,One midnight gone... One midnight gone...
Into the Woods,First Midnight,Never wear mauve at a ball...
Into the Woods,First Midnight,Or pink...
Into the Woods,First Midnight,Slotted spoons don't hold much soup...
Into the Woods,First Midnight,To get what you want better keep what you have...
Into the Woods,First Midnight,The prettier the flower...
Into the Woods,First Midnight,One midnight gone... One midnight gone...
Into the Woods,First Midnight,One midnight...
Into the Woods,First Midnight,One midnight...
Into the Woods,First Midnight,One midnight gone...
Into the Woods,First Midnight,One midnight gone...
Into the Woods,First Midnight,One midnight gone...
Into the Woods,First Midnight,Into the woods
Into the Woods,First Midnight,Into the woods
Into the Woods,First Midnight,"Into the woods, then out of the woods"
Into the Woods,First Midnight,And home before-
Into the Woods,Giants In The Sky,There are giants in the sky!
Into the Woods,Giants In The Sky,"There are big, tall, terrible giants in the sky!"
Into the Woods,Giants In The Sky,When you're way up high
Into the Woods,Giants In The Sky,And you look below
Into the Woods,Giants In The Sky,At the world you've left
Into the Woods,Giants In The Sky,And the things you know
Into the Woods,Giants In The Sky,Little more than a glance
Into the Woods,Giants In The Sky,Is enough to show
Into the Woods,Giants In The Sky,You just how small you are
Into the Woods,Giants In The Sky,When you're way up high
Into the Woods,Giants In The Sky,And you're on your own
Into the Woods,Giants In The Sky,In a world like none
Into the Woods,Giants In The Sky,That you've ever known
Into the Woods,Giants In The Sky,Where the sky is lead
Into the Woods,Giants In The Sky,And the earth is stone
Into the Woods,Giants In The Sky,You're free to do
Into the Woods,Giants In The Sky,Whatever pleases you
Into the Woods,Giants In The Sky,Exploring things you'd never dare
Into the Woods,Giants In The Sky,Cause you don't care
Into the Woods,Giants In The Sky,When suddenly there's
Into the Woods,Giants In The Sky,"A big, tall, terrible giant at the door"
Into the Woods,Giants In The Sky,"A big, tall, terrible lady giant sweeping the floor"
Into the Woods,Giants In The Sky,And she gives you food
Into the Woods,Giants In The Sky,And she gives you rest
Into the Woods,Giants In The Sky,And she draws you close
Into the Woods,Giants In The Sky,To her giant breast
Into the Woods,Giants In The Sky,And you know things now that you never knew before
Into the Woods,Giants In The Sky,Not 'til the sky
Into the Woods,Giants In The Sky,Only just when you've made
Into the Woods,Giants In The Sky,A friend and all
Into the Woods,Giants In The Sky,And you know she's big
Into the Woods,Giants In The Sky,But you don't feel small
Into the Woods,Giants In The Sky,Someone bigger than her
Into the Woods,Giants In The Sky,Comes along the hall
Into the Woods,Giants In The Sky,To swallow you for lunch
Into the Woods,Giants In The Sky,And your heart is lead
Into the Woods,Giants In The Sky,And your stomach stone
Into the Woods,Giants In The Sky,And you're really scared
Into the Woods,Giants In The Sky,Being all alone...
Into the Woods,Giants In The Sky,And it's then that you long
Into the Woods,Giants In The Sky,For the things you've known
Into the Woods,Giants In The Sky,And the world you've left
Into the Woods,Giants In The Sky,And the little you own-
Into the Woods,Giants In The Sky,The fun is done
Into the Woods,Giants In The Sky,"You steal what you can, and run!"
Into the Woods,Giants In The Sky,And you scramble down
Into the Woods,Giants In The Sky,And you look below
Into the Woods,Giants In The Sky,And the world you know
Into the Woods,Giants In The Sky,Begins to grow:
Into the Woods,Giants In The Sky,"The roof, the house, and your mother at the door"
Into the Woods,Giants In The Sky,"The roof, the house, and the world you'd never thought to explore"
Into the Woods,Giants In The Sky,And you think of all of the things you've seen
Into the Woods,Giants In The Sky,And you wish that you could live in between
Into the Woods,Giants In The Sky,And you're back again
Into the Woods,Giants In The Sky,Only different than before
Into the Woods,Giants In The Sky,After the sky
Into the Woods,Giants In The Sky,There are giants in the sky!
Into the Woods,Giants In The Sky,"There are big, tall, terrible, awesome, scary, wonderful giants in the sky!"
Into the Woods,Agony,Did I abuse her
Into the Woods,Agony,Or show her disdain?
Into the Woods,Agony,Why does she run from me?
Into the Woods,Agony,If I should lose her
Into the Woods,Agony,How shall I regain
Into the Woods,Agony,The heart she has won from me?
Into the Woods,Agony,Agony!
Into the Woods,Agony,Beyond power of speech
Into the Woods,Agony,When the one thing you want
Into the Woods,Agony,Is the only thing out of your reach
Into the Woods,Agony,High in her tower
Into the Woods,Agony,She sits by the hour
Into the Woods,Agony,Maintaining her hair
Into the Woods,Agony,Blithe and becoming
Into the Woods,Agony,And frequently humming
Into the Woods,Agony,A lighthearted air:
Into the Woods,Agony,Ah Ah-ah Ah Ah-ah Ah-
Into the Woods,Agony,Agony!
Into the Woods,Agony,Far more painful than yours
Into the Woods,Agony,When you know she would go with you
Into the Woods,Agony,If there only were doors
Into the Woods,Agony,Agony!
Into the Woods,Agony,"Oh, the torture they teach!"
Into the Woods,Agony,What's as intriguing-
Into the Woods,Agony,Or half so fatiguing-
Into the Woods,Agony,As what's out of reach?
Into the Woods,Agony,Am I not sensitive
Into the Woods,Agony,Clever
Into the Woods,Agony,Well-mannered
Into the Woods,Agony,Considerate
Into the Woods,Agony,Passionate
Into the Woods,Agony,Charming
Into the Woods,Agony,As kind as I'm handsome
Into the Woods,Agony,And heir to a throne?
Into the Woods,Agony,You are everything maidens could wish for!
Into the Woods,Agony,Then why no-?
Into the Woods,Agony,Do I know?
Into the Woods,Agony,The girl must be mad!
Into the Woods,Agony,You know nothing of madness
Into the Woods,Agony,Till you're climbing her hair
Into the Woods,Agony,And you see her up there
Into the Woods,Agony,As you're nearing her
Into the Woods,Agony,All the while hearing her
Into the Woods,Agony,"""Ah-ah Ah-ah-ah Ah-ah-ah-ah-ah-ah-ah-"""
Into the Woods,Agony,Agony!
Into the Woods,Agony,Misery!
Into the Woods,Agony,Woe!
Into the Woods,Agony,Though it's different for each
Into the Woods,Agony,Always ten steps behind-
Into the Woods,Agony,Always ten feet below-
Into the Woods,Agony,And she's just out of reach
Into the Woods,Agony,Agony
Into the Woods,Agony,That can cut like a knife!
Into the Woods,Agony,I must have her to wife
Into the Woods,It Takes Two,You've changed
Into the Woods,It Takes Two,You're daring
Into the Woods,It Takes Two,You're different in the woods
Into the Woods,It Takes Two,More sure
Into the Woods,It Takes Two,More sharing
Into the Woods,It Takes Two,You're getting us through the woods
Into the Woods,It Takes Two,If you could see-
Into the Woods,It Takes Two,You're not the man who started
Into the Woods,It Takes Two,And much more open-hearted
Into the Woods,It Takes Two,Than I knew
Into the Woods,It Takes Two,You to be
Into the Woods,It Takes Two,It takes two
Into the Woods,It Takes Two,I thought one was enough
Into the Woods,It Takes Two,It's not true:
Into the Woods,It Takes Two,It takes two of us
Into the Woods,It Takes Two,You came through
Into the Woods,It Takes Two,When the journey was rough
Into the Woods,It Takes Two,It took you
Into the Woods,It Takes Two,It took two of us
Into the Woods,It Takes Two,It takes care
Into the Woods,It Takes Two,It takes patience and fear and despair
Into the Woods,It Takes Two,To change
Into the Woods,It Takes Two,Though you swear
Into the Woods,It Takes Two,To change
Into the Woods,It Takes Two,Who can tell if you do?
Into the Woods,It Takes Two,It takes two
Into the Woods,It Takes Two,You've changed
Into the Woods,It Takes Two,You're thriving
Into the Woods,It Takes Two,There's something about the woods
Into the Woods,It Takes Two,Not just
Into the Woods,It Takes Two,Surviving
Into the Woods,It Takes Two,You're blossoming in the woods
Into the Woods,It Takes Two,At home I'd fear
Into the Woods,It Takes Two,We'd stay the same forever
Into the Woods,It Takes Two,And then out here
Into the Woods,It Takes Two,"You're passionate, charming, considerate, clever-"
Into the Woods,It Takes Two,It takes one
Into the Woods,It Takes Two,"To begin, but then once"
Into the Woods,It Takes Two,You've begun
Into the Woods,It Takes Two,It takes two of you
Into the Woods,It Takes Two,It's no fun
Into the Woods,It Takes Two,But what needs to be done
Into the Woods,It Takes Two,You can do
Into the Woods,It Takes Two,When there's two of you
Into the Woods,It Takes Two,If I dare
Into the Woods,It Takes Two,It's because I'm becoming
Into the Woods,It Takes Two,Aware of us
Into the Woods,It Takes Two,As a pair of us
Into the Woods,It Takes Two,Each accepting a share
Into the Woods,It Takes Two,Of what's there
Into the Woods,It Takes Two,We've changed
Into the Woods,It Takes Two,We're strangers
Into the Woods,It Takes Two,I'm meeting you in the woods
Into the Woods,It Takes Two,Who minds
Into the Woods,It Takes Two,What dangers?
Into the Woods,It Takes Two,I know we'll get past the woods
Into the Woods,It Takes Two,And once we're past
Into the Woods,It Takes Two,Let's hope the changes last
Into the Woods,It Takes Two,Beyond woods
Into the Woods,It Takes Two,Beyond witches and slippers and hoods
Into the Woods,It Takes Two,Just the two of us-
Into the Woods,It Takes Two,Beyond lies
Into the Woods,It Takes Two,Safe at home with our beautiful prize
Into the Woods,It Takes Two,Just a few of us
Into the Woods,It Takes Two,It takes trust
Into the Woods,It Takes Two,It takes just
Into the Woods,It Takes Two,A bit more
Into the Woods,It Takes Two,And we're done
Into the Woods,It Takes Two,We want four
Into the Woods,It Takes Two,We had none
Into the Woods,It Takes Two,We've got three
Into the Woods,It Takes Two,We need one
Into the Woods,It Takes Two,It takes two
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,Wanting a ball is not wanting a Prince...
Into the Woods,Second Midnight,Near may be better than far
Into the Woods,Second Midnight,But it still isn't there...
Into the Woods,Second Midnight,Near may be better than far
Into the Woods,Second Midnight,But it still isn't there...
Into the Woods,Second Midnight,The ball...
Into the Woods,Second Midnight,So near...
Into the Woods,Second Midnight,So far...
Into the Woods,Second Midnight,You can never love somebody else's child-
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,-the way you love-
Into the Woods,Second Midnight,So near...
Into the Woods,Second Midnight,-your own
Into the Woods,Second Midnight,The prince...
Into the Woods,Second Midnight,So far...
Into the Woods,Second Midnight,The greatest prize can often lie
Into the Woods,Second Midnight,At the end of the thorniest path...
Into the Woods,Second Midnight,(Overlapping)
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,Two midnights
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,Two midnights gone!
Into the Woods,Second Midnight,Two midnights gone. And the exhausted Baker and his wife buried the dead Milky-White
Into the Woods,Stay With Me,What did I clearly say?
Into the Woods,Stay With Me,Children must listen
Into the Woods,Stay With Me,"No, no, please!"
Into the Woods,Stay With Me,What were you not to do?
Into the Woods,Stay With Me,Children must see-
Into the Woods,Stay With Me,No!
Into the Woods,Stay With Me,And learn
Into the Woods,Stay With Me,Why could you not obey?
Into the Woods,Stay With Me,Children should listen
Into the Woods,Stay With Me,What have I been to you?
Into the Woods,Stay With Me,What would you have me be?
Into the Woods,Stay With Me,Handsome like a Prince?
Into the Woods,Stay With Me,"Ah, but I am old"
Into the Woods,Stay With Me,I am ugly
Into the Woods,Stay With Me,I embarrass you
Into the Woods,Stay With Me,No!
Into the Woods,Stay With Me,Yes!
Into the Woods,Stay With Me,You are ashamed of me
Into the Woods,Stay With Me,No!
Into the Woods,Stay With Me,You are ashamed
Into the Woods,Stay With Me,You don't understand
Into the Woods,Stay With Me,It was lonely atop that tower
Into the Woods,Stay With Me,I was not company enough?
Into the Woods,Stay With Me,I am no longer a child. I wish to see the world
Into the Woods,Stay With Me,Don't you know what's out there in the world?
Into the Woods,Stay With Me,Someone has to shield you from the world
Into the Woods,Stay With Me,Stay with me
Into the Woods,Stay With Me,"Princes wait there in the world, it's true"
Into the Woods,Stay With Me,"Princes, yes, but wolves and humans, too"
Into the Woods,Stay With Me,Stay at home
Into the Woods,Stay With Me,I am home
Into the Woods,Stay With Me,Who out there could love you more than I?
Into the Woods,Stay With Me,What out there that I cannot supply?
Into the Woods,Stay With Me,Stay with me
Into the Woods,Stay With Me,Stay with me
Into the Woods,Stay With Me,The world is dark and wild
Into the Woods,Stay With Me,Stay a child while you can be a child
Into the Woods,Stay With Me,With me
Into the Woods,On The Steps Of The Palace,He's a very smart Prince
Into the Woods,On The Steps Of The Palace,He's a Prince who prepares
Into the Woods,On The Steps Of The Palace,Knowing this time I'd run from him
Into the Woods,On The Steps Of The Palace,He spread pitch on the stairs
Into the Woods,On The Steps Of The Palace,I was caught unawares
Into the Woods,On The Steps Of The Palace,"And I thought, well, he cares-"
Into the Woods,On The Steps Of The Palace,This is more than just malice
Into the Woods,On The Steps Of The Palace,Better stop and take stock
Into the Woods,On The Steps Of The Palace,While you're standing here stuck
Into the Woods,On The Steps Of The Palace,On the steps of the palace
Into the Woods,On The Steps Of The Palace,"You think, what do you want?"
Into the Woods,On The Steps Of The Palace,"You think, make a decision"
Into the Woods,On The Steps Of The Palace,Why not stay and be caught?
Into the Woods,On The Steps Of The Palace,"You think, well it's a thought"
Into the Woods,On The Steps Of The Palace,What would be his response?
Into the Woods,On The Steps Of The Palace,But then what if he knew
Into the Woods,On The Steps Of The Palace,Who you were when you know
Into the Woods,On The Steps Of The Palace,That you're not what he thinks
Into the Woods,On The Steps Of The Palace,That he wants?
Into the Woods,On The Steps Of The Palace,And then what if you are
Into the Woods,On The Steps Of The Palace,What a Prince would envision?
Into the Woods,On The Steps Of The Palace,Although how can you know
Into the Woods,On The Steps Of The Palace,Who you are till you know
Into the Woods,On The Steps Of The Palace,"What you want, which you don't?"
Into the Woods,On The Steps Of The Palace,So then which do you pick:
Into the Woods,On The Steps Of The Palace,Where you're safe out of sight
Into the Woods,On The Steps Of The Palace,"And yourself, but where everything's wrong?"
Into the Woods,On The Steps Of The Palace,Or where everything's right
Into the Woods,On The Steps Of The Palace,And you know that you'll never belong?
Into the Woods,On The Steps Of The Palace,And whichever you pick
Into the Woods,On The Steps Of The Palace,Do it quick
Into the Woods,On The Steps Of The Palace,Cause you're starting to stick
Into the Woods,On The Steps Of The Palace,To the steps of the palace
Into the Woods,On The Steps Of The Palace,It's your first big decision
Into the Woods,On The Steps Of The Palace,The choice isn't easy to make
Into the Woods,On The Steps Of The Palace,To arrive at a Ball is exciting and all-
Into the Woods,On The Steps Of The Palace,"Once you're there, though, it's scary"
Into the Woods,On The Steps Of The Palace,And it's fun to deceive
Into the Woods,On The Steps Of The Palace,When you know you can leave
Into the Woods,On The Steps Of The Palace,But you have to be wary
Into the Woods,On The Steps Of The Palace,There's a lot that's at stake
Into the Woods,On The Steps Of The Palace,But you've stalled long enough
Into the Woods,On The Steps Of The Palace,Cause you're still standing stuck
Into the Woods,On The Steps Of The Palace,In the stuff on the steps...
Into the Woods,On The Steps Of The Palace,Better run along home
Into the Woods,On The Steps Of The Palace,And avoid the collision
Into the Woods,On The Steps Of The Palace,Even though they don't care
Into the Woods,On The Steps Of The Palace,You'll be better off there
Into the Woods,On The Steps Of The Palace,Where there's nothing to choose
Into the Woods,On The Steps Of The Palace,So there's nothing to lose
Into the Woods,On The Steps Of The Palace,So you pry up your shoes
Into the Woods,On The Steps Of The Palace,Then from out of the blue
Into the Woods,On The Steps Of The Palace,And without any guide
Into the Woods,On The Steps Of The Palace,You know what your decision is
Into the Woods,On The Steps Of The Palace,Which is not to decide
Into the Woods,On The Steps Of The Palace,You'll just leave him a clue:
Into the Woods,On The Steps Of The Palace,For example: a shoe
Into the Woods,On The Steps Of The Palace,And then see what he'll do
Into the Woods,On The Steps Of The Palace,Now it's he and not you
Into the Woods,On The Steps Of The Palace,Who is stuck with the shoe
Into the Woods,On The Steps Of The Palace,In a stew
Into the Woods,On The Steps Of The Palace,In the goo
Into the Woods,On The Steps Of The Palace,"And you've learned something, too"
Into the Woods,On The Steps Of The Palace,Something you never knew-
Into the Woods,On The Steps Of The Palace,On the steps of the Palace-
Into the Woods,Ever After,"And it came to pass, all that seemed wrong was now right, the kingdoms were filled with joy, and those who deserved to were certain to live a long and happy life"
Into the Woods,Ever After,Ever after...
Into the Woods,Ever After,Ever after!
Into the Woods,Ever After,"Journey over, all is mended"
Into the Woods,Ever After,And it's not just for today
Into the Woods,Ever After,"But tomorrow, and extended"
Into the Woods,Ever After,Ever after!
Into the Woods,Ever After,Ever after!
Into the Woods,Ever After,All the curses have been ended
Into the Woods,Ever After,The reverses wiped away
Into the Woods,Ever After,All is tenderness and laughter
Into the Woods,Ever After,For forever after!
Into the Woods,Ever After,Happy now and happy hence
Into the Woods,Ever After,And happy ever after!
Into the Woods,Ever After,There were dangers-
Into the Woods,Ever After,We were frightened-
Into the Woods,Ever After,And confusions-
Into the Woods,Ever After,But we hid it-
Into the Woods,Ever After,And the paths would often swerve
Into the Woods,Ever After,We did not
Into the Woods,Ever After,There were constant-
Into the Woods,Ever After,It's amazing-
Into the Woods,Ever After,Disillusions-
Into the Woods,Ever After,That we did it
Into the Woods,Ever After,But they never lost their nerve
Into the Woods,Ever After,Not a lot
Into the Woods,Ever After,And they (we) reached the right conclusions
Into the Woods,Ever After,And we (they) got what we (they) deserve!
Into the Woods,Ever After,Not a sigh and not a sorrow
Into the Woods,Ever After,Tenderness and laughter
Into the Woods,Ever After,Joy today and bliss tomorrow
Into the Woods,Ever After,And forever after!
Into the Woods,Ever After,I was greedy
Into the Woods,Ever After,I was vain
